029,012,0,,29Mg,-10603,11,,,,1.3,s,0.12,3/2+,12,,1971,B-=100
029,013,0,,29Al,-18207.8,0.3,,,,6.56,m,0.06,5/2+,12,,1939,B-=100
029,014,0,,29Si,-21895.0784,0.0006,,,,stbl,,,1/2+,12,,1920,IS=4.685 8
029,014,8,W,29Sii,-13605,5,8290,5,,,,,5/2+    T=3/2,12,,,IT=100
029,015,0,,29P,-16952.8,0.4,,,,4.142,s,0.015,1/2+,12,,1941,B+=100
029,015,8,,29Pxi,-8571,2.5,8381.8,2.4,RQ,,,,5/2+    T=3/2,12,,1969,IT=100
029,016,0,,29S,-3160,50,,,,188,ms,4,5/2+#,12,79Vi01d,1964,B+=100;B+p=46.4 10
029,017,0,,29Cl,13160,190,,,,,,<10ps,(1/2+),16,15Mu13i,,p=100
030,009,0,,30F,48110#,600#,,,,,,<260ns,,10,99Sa06i,,n ?
030,010,0,,30Ne,23280,250,,,,7.22,ms,0.18,0+,10,15St14t,1985,B-=100;B-n=13 4;B-2n=8.9 23
030,011,0,,30Na,8475,5,,,,48.4,ms,1.7,2+,10,99Dl01t,1969,B-=100;B-n=30 4;B-2n=1.15 25;B-A=5.5e-5 2
030,012,0,,30Mg,-8884,3,,,,313,ms,4,0+,10,84La03d,1971,B-=100;B-n<0.06
030,013,0,,30Al,-15864.8,2.9,,,,3.62,s,0.06,3+,10,,1961,B-=100
030,014,0,,30Si,-24432.96,0.022,,,,stbl,,,0+,10,,1924,IS=3.092 11
030,015,0,,30P,-20200.85,0.07,,,,2.498,m,0.004,1+      T=0,10,,1934,B+=100
030,015,8,W,30Pxi,-19523.84,0.08,677.01,0.03,,,,,0+      T=1,10,,,
030,016,0,,30S,-14059.25,0.21,,,,1.175,9 s,0.0017,0+,10,11So11t,1961,B+=100
030,017,0,,30Cl,4440#,200#,,,,,,<30ns,3+#,10,93Po.Ai,,p ?
030,018,0,,30Ar,20930,210,,,,,,<10ps,0+,16,,2015,2p=100
031,009,0,,31F,56140#,550#,,,,1#,ms,>260ns,5/2+#,13,,1999,B- ?;B-n=10#;B-2n=0#
031,010,0,,31Ne,31180,270,,,,3.4,ms,0.8,(3/2-),13,,1996,B-=100;B-n=10#;B-2n=4#
031,011,0,,31Na,12246,14,,,,17.35,ms,0.4,3/2(+#),13,93Kl02j,1969,B-=100;B-n=37.3 54;B-2n=0.87 24;B-3n<0.05
031,012,0,,31Mg,-3122,3,,,,236,ms,20,1/2(+),13,,1977,B-=100;B-n=6.2 19
031,013,0,,31Al,-14950.7,2.2,,,,644,ms,25,5/2(+),13,,1971,B-=100;B-n<1.6
031,014,0,,31Si,-22949.04,0.04,,,,157.36,m,0.26,3/2+,13,,1934,B-=100
031,015,0,,31P,-24440.541,0.0007,,,,stbl,,,1/2+,13,,1920,IS=100.
031,015,8,W,31Pxi,-18059.7,2,6380.8,2,,,,,3/2+    T=3/2,13,,,IT=100
031,016,0,,31S,-19042.52,0.23,,,,2.553,4 s,0.0018,1/2+,13,,1940,B+=100
031,016,8,W,31Sxi,-12761.9,0.6,6280.6,0.6,,,,,3/2+    T=3/2,13,,,
031,017,0,,31Cl,-7035,3,,,,190,ms,1,3/2+,13,,1977,B+=100;B+p=2.4 2
031,017,8,,31Cli,5256,3,12291,5,RQ,,,,3/2+    T=5/2,,,,
031,018,0,,31Ar,11330#,200#,,,,15.1,ms,0.3,5/2+,13,14Ko17t,1986,B+=100;B+p=68.3 3;B+2p=9.0 2;B+pA<0.38;B+3p=0.07 2;B+A<0.03;2p<0.0006
032,010,0,,32Ne,37000#,500#,,,,3.5,ms,0.9,0+,11,,1990,B-=100;B-n=30#;B-2n=7#
032,011,0,,32Na,18640,40,,,,12.9,ms,0.3,(3-),11,08Tr04tj,1972,B-=100;B-n=24 7;B-2n=8 2
032,012,0,,32Mg,-829,3,,,,86,ms,5,0+,11,,1977,B-=100;B-n=5.5 5
032,013,0,,32Al,-11099,7,,,,33,ms,0.2,1+,11,,1971,B-=100;B-n=0.7 5
032,013,1,W,32Alm,-10142,7,956.6,0.5,,200,ns,20,(4+),11,,1996,IT=100
032,014,0,,32Si,-24077.69,0.3,,,,153,y,19,0+,11,,1953,B-=100
032,015,0,,32P,-24304.87,0.04,,,,14.268,d,0.005,1+,11,,1934,B-=100
032,015,8,W,32Pxi,-19232.43,0.07,5072.44,0.06,,,,,0+      T=2,11,,,IT=100
032,016,0,,32S,-26015.5336,0.0013,,,,stbl,,,0+,11,,1920,IS=94.99 26
032,016,8,W,32Sxi,-19014.1,0.4,7001.4,0.4,,,,,1+      T=1,11,,,IT=100
032,016,9,W,32Sxj,-13967.57,0.28,12047.96,0.28,,,,,0+      T=2,11,,,IT=100
032,017,0,,32Cl,-13334.7,0.6,,,,298,ms,1,1+,11,,1953,B+=100;B+A=0.054 8;B+p=0.026 5
032,017,8,W,32Cli,-8288.4,0.7,5046.3,0.3,,,,,0+      T=2,11,,,IT=100
032,018,0,,32Ar,-2200.4,1.8,,,,98,ms,2,0+,11,,1977,B+=100;B+p=35.58 0.22
032,019,0,,32K,21100#,400#,,,,,,,1+#,,,,p ?
032,019,1,W,32Kxm,22050#,410#,950#,100#,,,,,4+#,,Mirrori,,p ?
033,010,0,,33Ne,46000#,600#,,,,,,<260ns,7/2-#,11,02No11i,,n ?
033,011,0,,33Na,23780,450,,,,8.2,ms,0.4,(3/2+),11,,1972,B-=100;B-n=47 6;B-2n=13 3
033,012,0,,33Mg,4962.3,2.9,,,,90.5,ms,1.6,3/2-,11,,1979,B-=100;B-n=14 2;B-2n=3#
033,013,0,,33Al,-8497,7,,,,41.7,ms,0.2,5/2+,11,06Hi18j,1971,B-=100;B-n=8.5 7
033,014,0,,33Si,-20514.3,0.7,,,,6.18,s,0.18,3/2+,11,,1971,B-=100
033,015,0,,33P,-26337.3,1.1,,,,25.35,d,0.11,1/2+,11,,1951,B-=100
033,016,0,,33S,-26585.8543,0.0014,,,,stbl,,,3/2+,11,,1926,IS=0.75 2
033,016,8,W,33Sxi,-21106.06,0.13,5479.79,0.13,,,,,1/2+    T=3/2,11,,,IT=100
033,017,0,,33Cl,-21003.3,0.4,,,,2.503,8 s,0.0022,3/2+,11,15Gr14t,1940,B+=100
033,017,8,,33Cli,-15454.9,0.5,5548.4,0.4,RQ,,,,1/2+    T=3/2,11,,,IT=100
033,018,0,,33Ar,-9384.3,0.4,,,,173,ms,2,1/2+,11,,1964,B+=100;B+p=38.7 10
033,019,0,,33K,7040#,200#,,,,,,<25ns,3/2+#,11,93Po.Ai,,p ?
034,010,0,,34Ne,52840#,510#,,,,1#,ms,>1.5us,0+,12,02Le.Ai,2002,B- ?;B-2n=40#;B-n=1#
034,011,0,,34Na,31680,600,,,,5.5,ms,1,1+,12,GAu03 d,1983,B-=100;B-2n~50;B-n~15
034,012,0,,34Mg,8323,29,,,,20,ms,10,0+,12,,1979,B-=100;B-n=30#;B-2n=0.4#
034,013,0,,34Al,-3000,3,,,,56.3,ms,0.5,(4-),12,,1977,B-=100;B-n=26 4;B-2n=0.4#
034,013,1,W,34Alm,-2450#,100#,550#,100#,,26,ms,1,(1+),,12Ro25tj,2012,B-~100;B-n=30#;B-2n=0.4#
034,014,0,,34Si,-19957,14,,,,2.77,s,0.2,0+,12,,1971,B-=100
034,014,1,W,34Sim,-15701,14,4256.1,0.4,,<210,ns,,(3-),12,,1989,IT=100
034,015,0,,34P,-24548.7,0.8,,,,12.43,s,0.1,1+,12,,1945,B-=100
034,016,0,,34S,-29931.69,0.04,,,,stbl,,,0+,12,,1926,IS=4.25 24
034,017,0,,34Cl,-24440.08,0.05,,,,1.526,6 s,0.0004,0+      T=1,12,,1934,B+=100
034,017,1,,34Clm,-24293.72,0.05,146.36,0.027,MD,31.99,m,0.03,3+      T=0,12,,1965,B+=55.4 6;IT=44.6 6
034,018,0,,34Ar,-18378.29,0.08,,,,843.8,ms,0.4,0+,12,,1966,B+=100
034,018,8,,34Ari,-10444,5,7934,5,RQ,,,,1+#     T=2,12,,1969,B+ ?;IT ?
034,019,0,,34K,-1220#,200#,,,,,,<40ns,1+#,12,93Po.Ai,,p ?
034,020,0,,34Ca,13850#,300#,,,,,,<35ns,0+,12,93Po.Ai,,2p ?
035,011,0,,35Na,38230#,670#,,,,1.5,ms,0.5,3/2+#,11,,1983,B-=100;B-n=60#;B-2n=10#
035,012,0,,35Mg,15640,270,,,,70,ms,40,7/2-#,11,,1989,B-=100;B-n=52 46;B-2n=20#
035,013,0,,35Al,-224,7,,,,37.2,ms,0.8,5/2+#,11,,1979,B-=100;B-n=38 2;B-2n=0.2#
035,014,0,,35Si,-14390,40,,,,780,ms,120,7/2-#,15,95Re.Ad,1971,B-=100;B-n<5
035,015,0,,35P,-24857.8,1.9,,,,47.3,s,0.8,1/2+,11,,1971,B-=100
035,016,0,,35S,-28846.21,0.04,,,,87.37,d,0.04,3/2+,11,,1936,B-=100
035,016,8,,35Sxi,-19691,10,9155,10,RQ,,,T=5/2,(1/2:9/2)+,11,,1975,
035,017,0,,35Cl,-29013.53,0.04,,,,stbl,,,3/2+,11,,1919,IS=75.76 10
035,017,8,W,35Cli,-23359.05,0.22,5654.48,0.22,,,,,3/2+    T=3/2,11,,,IT=100
035,018,0,,35Ar,-23047.3,0.7,,,,1.775,6 s,0.001,3/2+,11,,1940,B+=100
035,018,8,W,35Ari,-17474.6,0.7,5572.66,0.15,,,,,3/2+    T=3/2,11,,,IT=100
035,019,0,,35K,-11172.9,0.5,,,,178,ms,8,3/2+,11,06Me04j,1976,B+=100;B+p=0.37 15
035,019,8,,35Kxi,-2110,40,9060,40,2p,,,,3/2+    T=5/2,,,,
035,020,0,,35Ca,4790#,200#,,,,25.7,ms,0.2,1/2+#,11,,1985,B+=100;B+p=95.9 14;B+2p=4.1 6
036,011,0,,36Na,46300#,680#,,,,,,<180ns,,12,,,n ?
036,012,0,,36Mg,20380,690,,,,3.9,ms,1.3,0+,12,,1989,B-=100;B-n=30#;B-2n=3#
036,013,0,,36Al,5950,150,,,,90,ms,40,,12,,1979,B-=100;B-n<30;B-2n=7#
036,014,0,,36Si,-12440,70,,,,450,ms,60,0+,12,95Re.Ad,1971,B-=100;B-n=12 5
036,015,0,,36P,-20251,13,,,,5.6,s,0.3,-4,12,15Ch56j,1971,B-=100;B-n=0#
036,016,0,,36S,-30664.13,0.19,,,,stbl,,,0+,12,,1938,IS=0.01 1
036,017,0,,36Cl,-29522.01,0.04,,,,301.3,ky,1.5,2+,12,,1941,B-=98.1 1;B+=1.9 1
036,017,8,W,36Cli,-25222.34,0.04,4299.667,0.014,,,,,(0)+    T=2,12,,,IT=100
036,018,0,,36Ar,-30231.54,0.027,,,,stbl,,,0+,12,,1920,IS=0.3336 21;2B+ ?
036,018,8,W,36Ari,-23620.5,0.3,6611,0.3,,,,,2+      T=1,12,,,IT=100
036,018,9,,36Arj,-19379.4,1.2,10852.2,1.2,RQ,,,,0+      T=2,12,,,IT=100
036,019,0,,36K,-17417.1,0.3,,,,341,ms,3,2+,12,,1967,B+=100;B+p=0.048 14;B+A=0.0034 13
036,019,8,,36Kxi,-13134.5,2.4,4282.6,2.4,p,,,,0+      T=2,12,,,p=100
036,020,0,,36Ca,-6450,40,,,,101.2,ms,1.5,0+,12,07Do17t,1977,B+=100;B+p=51.2 10
036,021,0,,36Sc,15350#,300#,,,,,,,,,,,p ?
037,011,0,,37Na,53530#,690#,,,,1#,ms,>1.5us,3/2+#,12,02Le.Ai,2002,B- ?;B-n=100#;B-2n=50#
037,012,0,,37Mg,28210,700,,,,8,ms,4,(3/2-),12,14Ko14j,1996,B- ?;B-n=80#;B-2n=20#
037,013,0,,37Al,9810,180,,,,11.5,ms,0.4,5/2+#,12,15St14td,1979,B-=100;B-n>29 3;B-2n>1 1
037,014,0,,37Si,-6570,110,,,,90,ms,60,7/2-#,15,,1979,B-=100;B-n=17 13;B-2n=0.2#
037,015,0,,37P,-19000,40,,,,2.31,s,0.13,(1/2+),12,15Ch56j,1971,B-=100;B-n=0.02#
037,016,0,,37S,-26896.42,0.2,,,,5.05,m,0.02,7/2-,12,,1945,B-=100
037,017,0,,37Cl,-31761.54,0.05,,,,stbl,,,3/2+,12,,1919,IS=24.24 10
037,017,8,,37Cli,-21539.7,0.3,10221.8,0.3,RQ,,,,7/2-    T=5/2,12,,1984,IT=100
037,018,0,,37Ar,-30947.66,0.21,,,,35.011,d,0.019,3/2+,12,,1941,EC=100
037,018,8,,37Ari,-25956,6,4992,6,RQ,,,,3/2+*   T=3/2,12,14Kr04j,1973,
037,019,0,,37K,-24800.2,0.09,,,,1.236,5 s,0.0009,3/2+,12,14Sh25t,1958,B+=100
037,019,8,,37Kxi,-19749.9,0.8,5050.3,0.8,RQ,,,,3/2+    T=3/2,12,,1973,IT=100
037,020,0,,37Ca,-13136.1,0.6,,,,181.1,ms,1,3/2+#,12,,1964,B+=100;B+p=82.1 7
037,021,0,,37Sc,3520#,300#,,,,,,,7/2-#,,,,p ?
038,012,0,,38Mg,34070#,500#,,,,1#,ms,>260ns,0+,13,,2002,B-=100#;B-n=80#;B-2n=7#
038,013,0,,38Al,16210,370,,,,9,ms,0.7,,8,15St14t,1989,B-=100;B-n=0#;B-2n=10#
038,014,0,,38Si,-4170,100,,,,90#,ms,>1us,0+,8,,1979,B-=100#;B-n=30#
038,015,0,,38P,-14620,70,,,,640,ms,140,(2-),8,15Ch56j,1971,B-=100;B-n=12 5
038,016,0,,38S,-26861,7,,,,170.3,m,0.7,0+,8,,1958,B-=100
038,017,0,,38Cl,-29798.1,0.1,,,,37.24,m,0.05,-2,8,,1940,B-=100
038,017,1,W,38Clm,-29126.73,0.1,671.365,0.008,,715,ms,3,-5,8,,1954,IT=100
038,017,8,,38Cli,-21590,24,8208,24,RQ,,,,0+      T=3,8,,,
038,018,0,,38Ar,-34714.82,0.19,,,,stbl,,,0+,8,,1934,IS=0.0629 7
038,018,8,W,38Ari,-24083.9,0.9,10630.9,0.9,,,,,(2-)    T=2,8,,,
038,018,9,,38Arj,-15940,30,18780,30,RQ,,,,0+      T=3,8,,,
038,019,0,,38K,-28800.75,0.2,,,,7.636,m,0.018,3+*     T=0,8,14Kr04j,1937,B+=100
038,019,1,,38Kxm,-28670.61,0.2,130.15,0.04,MD,924.46,ms,0.14,0+      T=1,8,10Ba43t,1953,B+=100
038,019,2,W,38Kxn,-25342.61,0.26,3458.14,0.17,,21.95,us,0.11,(7)+,8,,1971,IT=100
038,020,0,,38Ca,-22058.5,0.19,,,,443.7,ms,0.25,0+,8,15Bl02t,1966,B+=100
038,021,0,,38Sc,-4250#,200#,,,,,,<300ns,2-#,8,94Bl10i,,p ?
038,021,1,W,38Scm,-3580#,220#,670#,100#,,,,,5-#,,Mirrori,,IT ?;p ?
038,022,0,,38Ti,10870#,300#,,,,,,<120ns,0+,8,96Bl21i,,2p ?
039,012,0,,39Mg,42280#,510#,,,,,,<180ns,7/2-#,7,,,n ?
039,013,0,,39Al,20650#,400#,,,,7.6,ms,1.6,5/2+#,11,,1989,B-=100;B-n=90#;B-2n=1#
039,014,0,,39Si,2320,140,,,,47.5,ms,2,5/2-#,15,,1979,B-=100;B-n=25#;B-2n=2#
039,015,0,,39P,-12770,110,,,,282,ms,24,1/2+#,6,04Gr20t,1977,B-=100;B-n=26 8
039,016,0,,39S,-23160,50,,,,11.5,s,0.5,(7/2)-,6,,1971,B-=100
039,017,0,,39Cl,-29800.2,1.7,,,,56.2,m,0.6,3/2+,6,,1949,B-=100
039,018,0,,39Ar,-33242,5,,,,269,y,3,7/2-,6,,1950,B-=100
039,018,8,,39Ari,-24161,7,9081,9,RQ,,,T=5/2,3/2+,6,MMC149j,,
039,019,0,,39K,-33807.19,0.005,,,,stbl,,,3/2+*,6,14Kr04j,1921,IS=93.2581 44
039,019,8,W,39Kxi,-27261.2,2,6546,2,,,,,7/2-    T=3/2,6,,,IT=100
039,020,0,,39Ca,-27282.7,0.6,,,,860.3,ms,0.8,3/2+,6,10Bl09t,1943,B+=100
039,020,8,W,39Cai,-20917#,9#,6366#,9#,,,,,3/2+    T=3/2,,Imme  e,,
039,021,0,,39Sc,-14173,24,,,,<300,ns,,7/2-#,6,GAu128d,1988,p=100
039,021,8,,39Sci,-5050,40,9120,50,2p,,,,(3/2+)  T=5/2,6,,,
039,022,0,,39Ti,2200#,200#,,,,28.5,ms,0.9,3/2+#,6,07Do17td,1990,B+=100;B+p=93.7 28;B+2p=15#
040,012,0,,40Mg,48350#,500#,,,,1#,ms,>170ns,0+,7,14Cr02i,2007,B- ?;B-n=100#;B-2n=50#
040,013,0,,40Al,27590#,400#,,,,10#,ms,>260ns,,4,,2002,B- ?;B-n=0#;B-2n=90#
040,014,0,,40Si,5430,350,,,,33,ms,1,0+,6,04Gr20td,1989,B-=100;B-n=40#;B-2n=60#
040,015,0,,40P,-8110,150,,,,150,ms,8,"(2-,3-)",4,,1979,B-=100;;B-n=15.8 21;B-2n=2#
040,016,0,,40S,-22838,4,,,,8.8,s,2.2,0+,4,,1971,B-=100
040,017,0,,40Cl,-27560,30,,,,1.35,m,0.02,-2,4,,1956,B-=100
040,018,0,,40Ar,-35039.8946,0.0022,,,,stbl,,,0+,4,,1920,IS=99.6035 25
040,019,0,,40K,-33535.49,0.06,,,,1.248,Gy,0.003,4-*,4,14Kr04j,1935,IS=0.0117 1;B-=89.28 13;B+=10.72 13
040,019,1,W,40Kxm,-31891.85,0.06,1643.639,0.011,,336,ns,12,0+,4,,1968,IT=100
040,019,8,W,40Kxi,-29151.5,0.3,4384,0.3,,,,,0+      T=2,4,,,IT=100
040,020,0,,40Ca,-34846.384,0.021,,,,stbl,,>5.9Zy,0+,4,99Be64t,1922,IS=96.94 16;2B+ ?
040,020,8,W,40Cai,-27188.2,0.05,7658.18,0.05,,,,,4-      T=1,4,AHW   e,,IT=100
040,020,9,W,40Caj,-22858.4,1,11988,1,,,,,0+      T=2,4,,,IT=100
040,021,0,,40Sc,-20523.3,2.8,,,,182.3,ms,0.7,-4,4,,1955,B+=100;B+p=0.44 7;B+A=0.017 5
040,021,8,,40Sci,-16164,6,4359,6,RQ,,,,0+      T=2,4,,,IT=100
040,022,0,,40Ti,-8850,160,,,,52.4,ms,0.3,0+,4,07Do17td,1982,B+=100;B+p=95.8 13
040,023,0,,40V,12170#,300#,,,,,,,2-#,,,,p ?
041,013,0,,41Al,33420#,500#,,,,2#,ms,>260ns,5/2+#,16,,2002,B- ?;B-n=50#;B-2n=10#
041,014,0,,41Si,12120,550,,,,20,ms,2.5,7/2-#,16,,1989,B-=100;B-n=45#;B-2n=10#
041,015,0,,41P,-4980,120,,,,101,ms,5,1/2+#,16,,1979,B-=100;B-n=30 10;B-2n=0.2#
041,016,0,,41S,-19009,4,,,,1.99,s,0.05,7/2-#,16,,1979,B-=100;B-n=0.1#
041,017,0,,41Cl,-27310,70,,,,38.4,s,0.8,(1/2+),16,,1971,B-=100
041,018,0,,41Ar,-33067.5,0.3,,,,109.61,m,0.04,7/2-,16,,1936,B-=100
041,019,0,,41K,-35559.543,0.004,,,,stbl,,,3/2+*,16,14Kr04j,1921,IS=6.7302 44
041,019,8,,41Kxi,-27210,15,8349,15,RQ,,,,7/2-    T=5/2,16,75Me10j,1975,
041,020,0,,41Ca,-35137.89,0.14,,,,99.4,ky,1.5,7/2-,16,,1939,EC=100
041,020,8,W,41Cai,-29320.8,0.5,5817.1,0.5,,<28,fs,,3/2+    T=3/2,16,,,IT=100
041,021,0,,41Sc,-28642.41,0.08,,,,596.3,ms,1.7,7/2-,16,,1941,B+=100
041,021,5,,41Scr,-25760.09,0.09,2882.32,0.05,RQ,,,,7/2+,16,,,P=59 2;IT=41 2
041,021,8,,41Sci,-22704,3,5939,3,RQ,,,,3/2+    T=3/2,16,,,p=100
041,022,0,,41Ti,-15698,28,,,,81.9,ms,0.5,3/2+,16,07Do17d,1964,B+=100;B+p=91.1 6
041,023,0,,41V,320#,200#,,,,,,,7/2-#,,,,p ?
042,013,0,,42Al,40100#,600#,,,,1#,ms,>170ns,,16,,2007,B- ?;B-n=30#;B-2n=40#
042,014,0,,42Si,16470#,500#,,,,12.5,ms,3.5,0+,16,,1990,B-=100;B-n=40#;B-2n=60#
042,015,0,,42P,1010,310,,,,48.5,ms,1.5,,16,,1979,B-=100;B-n=50 20;B-2n=20#
042,016,0,,42S,-17637.7,2.8,,,,1.016,s,0.015,0+,16,,1979,B-=100;B-n<4
042,017,0,,42Cl,-24830,60,,,,6.8,s,0.3,(2-),16,,1971,B-=100;B-n=0#
042,018,0,,42Ar,-34423,6,,,,32.9,y,1.1,0+,16,,1952,B-=100
042,019,0,,42K,-35022.03,0.11,,,,12.355,h,0.007,2-*,16,14Kr04j,1935,B-=100
042,019,8,W,42Kxi,-28570,100,6450,100,,,,,(0+)    T=3,16,,,
042,020,0,,42Ca,-38547.24,0.15,,,,stbl,,,0+,16,,1934,IS=0.647 23
042,020,8,W,42Cai,-28797,10,9750,10,,,,,(2-)    T=2,16,,,
042,021,0,,42Sc,-32121.15,0.17,,,,680.79,ms,0.28,0+      T=1,16,,1955,B+=100
042,021,1,,42Scm,-31504.83,0.18,616.32,0.06,MD,61.7,s,0.4,7+,16,,1963,B+=100
042,021,5,,42Scr,-26044.89,0.17,6076.26,0.07,RQ,,,,"(2+,3+,4+)",16,,,IT=100
042,022,0,,42Ti,-25104.67,0.28,,,,208.65,ms,0.8,0+,16,,1964,B+=100
042,023,0,,42V,-7620#,200#,,,,,,<55ns,2-#,16,92Bo37i,,p ?
042,024,0,,42Cr,6730#,400#,,,,13.3,ms,1,0+,16,,1996,B+~100;B+p=94.4 50;2p ?
043,013,0,,43Al,47020#,800#,,,,1#,ms,>170ns,5/2+#,15,,2007,B- ?;B-n=100#;B-2n=50#
043,014,0,,43Si,23100#,600#,,,,15#,ms,>260ns,3/2-#,15,02No11i,2002,B- ?;B-n=40#;B-2n=30#
043,015,0,,43P,4680,550,,,,35.8,ms,1.3,(1/2+),15,04Gr20t,1989,B-=100;B-n=100;B-2n=10#
043,016,0,,43S,-12195,5,,,,265,ms,13,3/2-#,15,,1979,B-=100;B-n=40 10
043,016,1,W,43Sxm,-11874,5,320.7,0.5,,415,ns,2.6,(7/2-),15,09Ga05j,2000,IT=100
043,017,0,,43Cl,-24160,60,,,,3.13,s,0.09,(3/2+),15,06Wi10j,1976,B-=100;B-n=2#
043,018,0,,43Ar,-32010,5,,,,5.37,m,0.06,5/2(-),15,,1969,B-=100
043,019,0,,43K,-36575.4,0.4,,,,22.3,h,0.1,3/2+*,1,14Kr04j,1949,B-=100
043,019,1,W,43Kxm,-35837.1,0.4,738.3,0.06,,200,ns,5,7/2-,15,,1978,IT=100
043,020,0,,43Ca,-38408.82,0.23,,,,stbl,,,7/2-,15,,1934,IS=0.135 10
043,020,8,,43Cai,-30414,14,7995,14,RQ,,,,(3/2)+  T=5/2,15,,,
043,021,0,,43Sc,-36188.1,1.9,,,,3.891,h,0.012,7/2-,15,,1935,B+=100
043,021,1,W,43Scm,-36036.3,1.9,151.79,0.08,,438,us,5,3/2+,15,77Mi10t,1964,IT=100
043,021,2,W,43Scn,-33064.4,1.9,3123.73,0.15,,472,ns,3,19/2-,15,08Fe02t,1978,IT=100
043,021,8,,43Sci,-31956,3,4232,4,RQ,,,,7/2-    T=3/2,15,,,
043,022,0,,43Ti,-29321,7,,,,509,ms,5,7/2-,15,,1948,B+=100;B+p ?
043,022,1,W,43Tim,-29008,7,313,1,,11.9,us,0.3,(3/2+),15,,1978,IT=100
043,022,2,W,43Tin,-26255,7,3066.4,1,,556,ns,6,(19/2-),15,,1978,IT=100
043,022,8,W,43Tii,-24610#,50#,4710#,50#,,,,,7/2-#   T=3/2,,,,
043,023,0,,43V,-17920,40,,,,79.3,ms,2.4,7/2-#,15,07Do17d,1987,B+=100;B+p<2.5
043,023,8,,43Vxi,-9705,15,8210,50,RQ,,,,3/2+    T=5/2,,,,
043,024,0,,43Cr,-1970#,400#,,,,21.1,ms,0.3,(3/2+),15,11Po01t,1992,B+=100;B+p=79.3 30;B+2p=11.6 10;B+3p=0.13 +18-8;B+A ?
044,014,0,,44Si,28510#,600#,,,,10#,ms,>360ns,0+,11,,2007,B- ?;B-n=100#;B-2n=50#
044,015,0,,44P,10450#,500#,,,,18.5,ms,2.5,,11,,1989,B-=100;B-n=20#;B-2n=70#
044,016,0,,44S,-9204,5,,,,100,ms,1,0+,11,,1979,B-=100;B-n=18 3
044,016,1,W,44Sxm,-7839,5,1365,0.8,,2.619,us,0.026,0+,11,,2005,IT=100
044,017,0,,44Cl,-20380,140,,,,560,ms,110,(2-),11,,1979,B-=100;B-n<8
044,018,0,,44Ar,-32673.3,1.6,,,,11.87,m,0.05,0+,11,,1969,B-=100
044,019,0,,44K,-35781.5,0.4,,,,22.13,m,0.19,2-*,11,14Kr04j,1954,B-=100
044,020,0,,44Ca,-41468.7,0.3,,,,stbl,,,0+,11,,1922,IS=2.09 11
044,020,8,W,44Cai,-29619,10,11850,10,,,,,2-      T=3,11,,,
044,021,0,,44Sc,-37816,1.8,,,,4.042,0 h,0.0025,2+,11,16Ga24t,1937,B+=100
044,021,1,W,44Scm,-37748.1,1.8,67.867,9  0.0014,,154.8,ns,0.8,-1,11,,1967,IT=100
044,021,2,W,44Scn,-37669.8,1.8,146.191,4  0.0020,,51,us,0.3,0,11,,1963,IT=100
044,021,3,W,44Scp,-37544.8,1.8,271.24,0.01,,58.61,h,0.1,6+,11,,1940,IT=98.80 7;B+=1.20 7
044,021,8,,44Sci,-35038.2,2.5,2778,3,RQ,,,,0+      T=2,11,,,
044,022,0,,44Ti,-37548.6,0.7,,,,59.1,y,0.3,0+,11,,1954,EC=100
044,022,8,W,44Tii,-30942.2,0.9,6606.4,0.5,,,,,2+      T=1,11,,,IT=100
044,022,9,W,44Tij,-28210.6,2.1,9338,2,,,,,0+  frg T=2,11,,,IT=100
044,023,0,,44V,-24120,180,,,*,111,ms,7,(2)+,11,,1971,B+=100;B+A=?;B+p ?
044,023,1,W,44Vxm,-23850#,210#,270#,100#,*,150,ms,3,(6)+,11,,1997,B+=100
044,023,2,W,44Vxn,-23970#,210#,150#,100#,,,,,0-#,,Mirrori,,
044,023,8,,44Vxi,-21124,13,2990,180,p,,,,0+#     T=2,,92Bo37d,1992,p=100
044,024,0,,44Cr,-13360#,300#,,,,42.8,ms,0.6,0+,11,07Do17d,1987,B+=100;B+p=14.0 9
044,025,0,,44Mn,7030#,500#,,,,,,<105ns,2-#,11,,,p ?
045,014,0,,45Si,37490#,700#,,,,1#,ms,,3/2-#,,,,B- ?;B-n=100#;B-2n=50#
045,015,0,,45P,15600#,500#,,,,8#,ms,>200ns,1/2+#,8,,1990,B- ?;B-n=30#;B-2n=30#
045,016,0,,45S,-3990,1040,,,,68,ms,2,3/2-#,8,,1989,B-=100;B-n=54;B-2n=4#
045,017,0,,45Cl,-18260,140,,,,413,ms,25,(3/2+),8,12Ri08j,1979,B-=100;B-n=24 4
045,018,0,,45Ar,-29770.8,0.5,,,,21.48,s,0.15,"(5/2-,7/2-)",8,,1974,B-=100
045,019,0,,45K,-36615.6,0.5,,,,17.8,m,0.6,3/2+*,8,14Kr04j,1964,B-=100
045,020,0,,45Ca,-40812.2,0.4,,,,162.61,d,0.09,7/2-,8,,1940,B-=100
045,021,0,,45Sc,-41071.9,0.7,,,,stbl,,,7/2-,8,,1923,IS=100.
045,021,1,W,45Scm,-41059.5,0.7,12.4,0.05,,318,ms,7,3/2+,8,,1964,IT=100
045,021,8,W,45Sci,-34373,15,6699,15,,,,,7/2-    T=5/2,8,,,
045,022,0,,45Ti,-39009.8,0.8,,,,184.8,m,0.5,7/2-,8,,1941,B+=100
